"GEOID","NAME","Total","H_Total","majority","hispanic","group"
"06037535503","Census Tract 5355.03, Los Angeles County, California",2240,2207,"H_White",1,"1500-3000"
"06037535603","Census Tract 5356.03, Los Angeles County, California",3998,3853,"H_White",1,"3001-4500"
"06037535604","Census Tract 5356.04, Los Angeles County, California",4476,4450,"H_White",1,"3001-4500"
"06037535605","Census Tract 5356.05, Los Angeles County, California",4440,4412,"H_White",1,"3001-4500"
"06037535606","Census Tract 5356.06, Los Angeles County, California",2007,1953,"H_White",1,"1500-3000"
"06037535607","Census Tract 5356.07, Los Angeles County, California",4946,4895,"H_White",1,"4501-6000"
"06037535701","Census Tract 5357.01, Los Angeles County, California",5237,5091,"H_White",1,"4501-6000"
"06037535702","Census Tract 5357.02, Los Angeles County, California",5638,5362,"H_White",1,"4501-6000"
"06037535802","Census Tract 5358.02, Los Angeles County, California",6600,6307,"H_White",1,"6001-7500"
"06037535803","Census Tract 5358.03, Los Angeles County, California",4246,4201,"H_White",1,"3001-4500"
"06037535804","Census Tract 5358.04, Los Angeles County, California",5328,5207,"H_White",1,"4501-6000"
"06037535901","Census Tract 5359.01, Los Angeles County, California",5578,5540,"H_White",1,"4501-6000"
"06037535902","Census Tract 5359.02, Los Angeles County, California",7209,6898,"H_White",1,"6001-7500"
"06037536000","Census Tract 5360, Los Angeles County, California",3701,3620,"H_White",1,"3001-4500"
"06037536102","Census Tract 5361.02, Los Angeles County, California",3155,2412,"H_White",1,"3001-4500"
"06037536103","Census Tract 5361.03, Los Angeles County, California",5353,5167,"H_White",1,"4501-6000"
"06037536104","Census Tract 5361.04, Los Angeles County, California",3900,3656,"H_White",1,"3001-4500"
"06037536200","Census Tract 5362, Los Angeles County, California",7281,6369,"H_White",1,"6001-7500"
"06037540000","Census Tract 5400, Los Angeles County, California",7139,6788,"H_White",1,"6001-7500"
"06037540101","Census Tract 5401.01, Los Angeles County, California",6743,5995,"H_White",1,"6001-7500"
"06037540102","Census Tract 5401.02, Los Angeles County, California",6905,5975,"H_White",1,"6001-7500"
"06037540201","Census Tract 5402.01, Los Angeles County, California",2587,2536,"H_White",1,"1500-3000"
"06037540202","Census Tract 5402.02, Los Angeles County, California",7116,6423,"H_White",1,"6001-7500"
"06037540203","Census Tract 5402.03, Los Angeles County, California",5807,5136,"H_White",1,"4501-6000"
"06037540300","Census Tract 5403, Los Angeles County, California",4728,4591,"H_White",1,"4501-6000"
"06037540400","Census Tract 5404, Los Angeles County, California",2109,1776,"H_White",1,"1500-3000"
"06037540501","Census Tract 5405.01, Los Angeles County, California",6713,5357,"H_White",1,"6001-7500"
"06037540502","Census Tract 5405.02, Los Angeles County, California",6163,5144,"H_White",1,"6001-7500"
"06037540700","Census Tract 5407, Los Angeles County, California",3230,2284,"H_White",1,"3001-4500"
"06037540901","Census Tract 5409.01, Los Angeles County, California",4904,3630,"H_White",1,"4501-6000"
"06037541400","Census Tract 5414, Los Angeles County, California",7989,6768,"H_White",1,"7501-9000"
"06037541500","Census Tract 5415, Los Angeles County, California",6273,5191,"H_White",1,"6001-7500"
"06037541603","Census Tract 5416.03, Los Angeles County, California",3059,2563,"H_White",1,"3001-4500"
"06037541604","Census Tract 5416.04, Los Angeles County, California",5917,5043,"H_White",1,"4501-6000"
"06037541605","Census Tract 5416.05, Los Angeles County, California",4805,3513,"H_White",1,"4501-6000"
"06037541700","Census Tract 5417, Los Angeles County, California",6638,5996,"H_White",1,"6001-7500"
"06037541802","Census Tract 5418.02, Los Angeles County, California",5306,4553,"H_White",1,"4501-6000"
"06037542000","Census Tract 5420, Los Angeles County, California",4708,3043,"H_White",1,"4501-6000"
"06037542104","Census Tract 5421.04, Los Angeles County, California",3473,2983,"H_White",1,"3001-4500"
"06037542105","Census Tract 5421.05, Los Angeles County, California",4781,4006,"H_White",1,"4501-6000"
"06037542502","Census Tract 5425.02, Los Angeles County, California",5006,3137,"H_White",1,"4501-6000"
"06037542601","Census Tract 5426.01, Los Angeles County, California",3295,2647,"H_White",1,"3001-4500"
"06037542602","Census Tract 5426.02, Los Angeles County, California",5934,4567,"H_White",1,"4501-6000"
"06037543202","Census Tract 5432.02, Los Angeles County, California",5124,4004,"H_White",1,"4501-6000"
"06037543400","Census Tract 5434, Los Angeles County, California",3731,2160,"H_White",1,"3001-4500"
"06037543702","Census Tract 5437.02, Los Angeles County, California",6637,3677,"H_White",1,"6001-7500"
"06037543703","Census Tract 5437.03, Los Angeles County, California",3370,1907,"H_White",1,"3001-4500"
"06037543905","Census Tract 5439.05, Los Angeles County, California",4636,3492,"H_White",1,"4501-6000"
"06037544001","Census Tract 5440.01, Los Angeles County, California",4574,3176,"H_White",1,"4501-6000"
"06037544002","Census Tract 5440.02, Los Angeles County, California",3187,1931,"H_White",1,"3001-4500"
"06037550400","Census Tract 5504, Los Angeles County, California",1226,985,"H_White",1,"0-1500"
"06037550500","Census Tract 5505, Los Angeles County, California",8316,6073,"H_White",1,"7501-9000"
"06037550601","Census Tract 5506.01, Los Angeles County, California",5960,4371,"H_White",1,"4501-6000"
"06037550602","Census Tract 5506.02, Los Angeles County, California",4328,3036,"H_White",1,"3001-4500"
"06037550700","Census Tract 5507, Los Angeles County, California",6104,4589,"H_White",1,"6001-7500"
"06037550800","Census Tract 5508, Los Angeles County, California",7403,5850,"H_White",1,"6001-7500"
"06037550901","Census Tract 5509.01, Los Angeles County, California",4141,3017,"H_White",1,"3001-4500"
"06037550902","Census Tract 5509.02, Los Angeles County, California",5803,4512,"H_White",1,"4501-6000"
"06037551000","Census Tract 5510, Los Angeles County, California",7281,4839,"H_White",1,"6001-7500"
"06037551102","Census Tract 5511.02, Los Angeles County, California",5427,4440,"H_White",1,"4501-6000"
"06037551201","Census Tract 5512.01, Los Angeles County, California",3272,2452,"H_White",1,"3001-4500"
"06037551202","Census Tract 5512.02, Los Angeles County, California",7840,6058,"H_White",1,"7501-9000"
"06037551300","Census Tract 5513, Los Angeles County, California",5449,4319,"H_White",1,"4501-6000"
"06037551401","Census Tract 5514.01, Los Angeles County, California",4582,3627,"H_White",1,"4501-6000"
"06037551402","Census Tract 5514.02, Los Angeles County, California",4677,3394,"H_White",1,"4501-6000"
"06037551501","Census Tract 5515.01, Los Angeles County, California",4596,3044,"H_White",1,"4501-6000"
"06037551502","Census Tract 5515.02, Los Angeles County, California",4898,3388,"H_White",1,"4501-6000"
"06037551700","Census Tract 5517, Los Angeles County, California",6262,4983,"H_White",1,"6001-7500"
"06037552301","Census Tract 5523.01, Los Angeles County, California",4482,2785,"H_White",1,"3001-4500"
"06037553400","Census Tract 5534, Los Angeles County, California",3495,2790,"H_White",1,"3001-4500"
"06037553502","Census Tract 5535.02, Los Angeles County, California",4066,2817,"H_White",1,"3001-4500"
"06037553503","Census Tract 5535.03, Los Angeles County, California",2906,2380,"H_White",1,"1500-3000"
"06037553504","Census Tract 5535.04, Los Angeles County, California",5363,4268,"H_White",1,"4501-6000"
"06037553601","Census Tract 5536.01, Los Angeles County, California",4699,4029,"H_White",1,"4501-6000"
"06037553602","Census Tract 5536.02, Los Angeles County, California",4752,3458,"H_White",1,"4501-6000"
"06037553701","Census Tract 5537.01, Los Angeles County, California",3981,3706,"H_White",1,"3001-4500"
"06037553702","Census Tract 5537.02, Los Angeles County, California",4723,4288,"H_White",1,"4501-6000"
"06037553802","Census Tract 5538.02, Los Angeles County, California",6881,5272,"H_White",1,"6001-7500"
"06037570100","Census Tract 5701, Los Angeles County, California",3192,1452,"H_White",1,"3001-4500"
"06037572301","Census Tract 5723.01, Los Angeles County, California",3841,2471,"H_White",1,"3001-4500"
"06037572302","Census Tract 5723.02, Los Angeles County, California",3610,1999,"H_White",1,"3001-4500"
"06037572500","Census Tract 5725, Los Angeles County, California",3643,1492,"H_White",1,"3001-4500"
"06037572900","Census Tract 5729, Los Angeles County, California",5360,3683,"H_White",1,"4501-6000"
"06037573002","Census Tract 5730.02, Los Angeles County, California",4086,3013,"H_White",1,"3001-4500"
"06037573003","Census Tract 5730.03, Los Angeles County, California",1843,838,"H_White",1,"1500-3000"
"06037573004","Census Tract 5730.04, Los Angeles County, California",4577,2209,"H_White",1,"4501-6000"
"06037573100","Census Tract 5731, Los Angeles County, California",7547,4226,"H_White",1,"7501-9000"
"06037573201","Census Tract 5732.01, Los Angeles County, California",4597,2890,"H_White",1,"4501-6000"
"06037573202","Census Tract 5732.02, Los Angeles County, California",6379,3817,"H_White",1,"6001-7500"
"06037575101","Census Tract 5751.01, Los Angeles County, California",4339,2433,"H_White",1,"3001-4500"
"06037575102","Census Tract 5751.02, Los Angeles County, California",4151,2537,"H_White",1,"3001-4500"
"06037575103","Census Tract 5751.03, Los Angeles County, California",5171,2396,"H_White",1,"4501-6000"
"06037575201","Census Tract 5752.01, Los Angeles County, California",4772,2629,"H_White",1,"4501-6000"
"06037575202","Census Tract 5752.02, Los Angeles County, California",4175,2773,"H_White",1,"3001-4500"
"06037575300","Census Tract 5753, Los Angeles County, California",4360,2631,"H_White",1,"3001-4500"
"06037575401","Census Tract 5754.01, Los Angeles County, California",4788,3855,"H_White",1,"4501-6000"
"06037575402","Census Tract 5754.02, Los Angeles County, California",4129,3415,"H_White",1,"3001-4500"
"06037575801","Census Tract 5758.01, Los Angeles County, California",2254,1679,"H_White",1,"1500-3000"
"06037575802","Census Tract 5758.02, Los Angeles County, California",5664,4103,"H_White",1,"4501-6000"
"06037575803","Census Tract 5758.03, Los Angeles County, California",3229,1975,"H_White",1,"3001-4500"
"06037575901","Census Tract 5759.01, Los Angeles County, California",3553,1797,"H_White",1,"3001-4500"
"06037576301","Census Tract 5763.01, Los Angeles County, California",4165,1837,"H_White",1,"3001-4500"
"06037576302","Census Tract 5763.02, Los Angeles County, California",4077,2235,"H_White",1,"3001-4500"
"06037576401","Census Tract 5764.01, Los Angeles County, California",5021,3344,"H_White",1,"4501-6000"
"06037576402","Census Tract 5764.02, Los Angeles County, California",5015,3375,"H_White",1,"4501-6000"
"06037576403","Census Tract 5764.03, Los Angeles County, California",5140,3067,"H_White",1,"4501-6000"
"06037576501","Census Tract 5765.01, Los Angeles County, California",2986,1286,"H_White",1,"1500-3000"
"06037576901","Census Tract 5769.01, Los Angeles County, California",5357,3022,"H_White",1,"4501-6000"
"06037576903","Census Tract 5769.03, Los Angeles County, California",3644,1983,"H_White",1,"3001-4500"
"06037600202","Census Tract 6002.02, Los Angeles County, California",7767,4980,"H_White",1,"7501-9000"
"06037600303","Census Tract 6003.03, Los Angeles County, California",3883,2485,"H_White",1,"3001-4500"
"06037600304","Census Tract 6003.04, Los Angeles County, California",3910,2488,"H_White",1,"3001-4500"
"06037600912","Census Tract 6009.12, Los Angeles County, California",5659,4453,"H_White",1,"4501-6000"
"06037601202","Census Tract 6012.02, Los Angeles County, California",4000,3448,"H_White",1,"3001-4500"
"06037601501","Census Tract 6015.01, Los Angeles County, California",3918,3464,"H_White",1,"3001-4500"
"06037601502","Census Tract 6015.02, Los Angeles County, California",4059,3806,"H_White",1,"3001-4500"
"06037601801","Census Tract 6018.01, Los Angeles County, California",2834,2710,"H_White",1,"1500-3000"
"06037601802","Census Tract 6018.02, Los Angeles County, California",3945,3567,"H_White",1,"3001-4500"
"06037601900","Census Tract 6019, Los Angeles County, California",4847,4110,"H_White",1,"4501-6000"
"06037602003","Census Tract 6020.03, Los Angeles County, California",4760,4140,"H_White",1,"4501-6000"
"06037602103","Census Tract 6021.03, Los Angeles County, California",6650,4705,"H_White",1,"6001-7500"
"06037602106","Census Tract 6021.06, Los Angeles County, California",5403,3063,"H_White",1,"4501-6000"
"06037602200","Census Tract 6022, Los Angeles County, California",7200,3323,"H_White",1,"6001-7500"
"06037602301","Census Tract 6023.01, Los Angeles County, California",6311,3821,"H_White",1,"6001-7500"
"06037602403","Census Tract 6024.03, Los Angeles County, California",5199,3388,"H_White",1,"4501-6000"
"06037602404","Census Tract 6024.04, Los Angeles County, California",5457,3550,"H_White",1,"4501-6000"
"06037603500","Census Tract 6035, Los Angeles County, California",3042,1432,"H_White",1,"3001-4500"
"06037603802","Census Tract 6038.02, Los Angeles County, California",4040,2507,"H_White",1,"3001-4500"
"06037604001","Census Tract 6040.01, Los Angeles County, California",4207,2600,"H_White",1,"3001-4500"
"06037604100","Census Tract 6041, Los Angeles County, California",7302,4513,"H_White",1,"6001-7500"
"06037609900","Census Tract 6099, Los Angeles County, California",2057,1225,"H_White",1,"1500-3000"
"06037900103","Census Tract 9001.03, Los Angeles County, California",5939,3039,"H_White",1,"4501-6000"
"06037900104","Census Tract 9001.04, Los Angeles County, California",5822,3595,"H_White",1,"4501-6000"
"06037900300","Census Tract 9003, Los Angeles County, California",5613,2549,"H_White",1,"4501-6000"
"06037900501","Census Tract 9005.01, Los Angeles County, California",7225,3463,"H_White",1,"6001-7500"
"06037900504","Census Tract 9005.04, Los Angeles County, California",7261,3731,"H_White",1,"6001-7500"
"06037900505","Census Tract 9005.05, Los Angeles County, California",3427,1466,"H_White",1,"3001-4500"
"06037900507","Census Tract 9005.07, Los Angeles County, California",7333,3354,"H_White",1,"6001-7500"
"06037900508","Census Tract 9005.08, Los Angeles County, California",4016,1911,"H_White",1,"3001-4500"
"06037900602","Census Tract 9006.02, Los Angeles County, California",5542,3776,"H_White",1,"4501-6000"
"06037900605","Census Tract 9006.05, Los Angeles County, California",7539,4618,"H_White",1,"7501-9000"
"06037900607","Census Tract 9006.07, Los Angeles County, California",3651,1725,"H_White",1,"3001-4500"
"06037900608","Census Tract 9006.08, Los Angeles County, California",3445,1718,"H_White",1,"3001-4500"
"06037900609","Census Tract 9006.09, Los Angeles County, California",4978,2396,"H_White",1,"4501-6000"
"06037900803","Census Tract 9008.03, Los Angeles County, California",8751,3981,"H_White",1,"7501-9000"
"06037900804","Census Tract 9008.04, Los Angeles County, California",3359,1920,"H_White",1,"3001-4500"
